Dialogue_ID,split_group,Season,Episode,StartTime,EndTime,Speaker,Utterance,Emotion,Strategy,Utterance_ID,Frame_1,Frame_2,Frame_3,Frame_4,Frame_5,Frame_6,Frame_7,Frame_8,Frame_9,Frame_10,Frame_11,Frame_12,Audio
818,4,3,6,"00:12:53,199","00:13:15,854",Client,She must be 18 now. Don't you worry about her getting pregnant? Or h.I.V. Or genital warts? Do you know that 70% of sexually active kids Carry this virus? It's an epidemic. That's my point. Who is this boy? She won't talk to me. She won't tell me anything about him. She just talks to Tricia.,neutral,Guiding the Pace and Depth of the Conversation,8,,,,,,,,,,,,,
818,6,3,6,"00:13:22,228","00:13:36,975",Client,Fine. I see your point. Trish and Izzy... They even look alike. Those big brown eyes blinking at you. You remember? They're two peas in a pod.,neutral,Restatement,18,,,,,,,,,,,,,
819,0,3,6,"00:13:39,445","00:13:48,286",Client,When Tricia had her chemo Izzy shaved her head in solidarity. Now she keeps on shaving it. She looks like a big-eyed bald alien.,neutral,Open question,0,,,,,,,,,,,,,
819,1,3,6,"00:13:49,755","00:13:52,123",Client,Don't read too much into it.,neutral,Open question,4,,,,,,,,,,,,,
819,5,3,6,"00:14:06,839","00:14:44,175",Client,"The truth is, the way she looks now, It's exactly the way she looked when I was nursing her. Patricia couldn't have kids of her own And now she's sick. And I'm jealous anyway. Still. I begrudge her the one pleasure she has, Which is time with my daughter While she's suffering. I had the worst thought the other DA",depression,Communication Skills,9,,,,,,,,,,,,,
819,6,3,6,"00:14:46,078","00:14:57,789",Client,"No, Izzy's spending all of her time with Tricia. She hardly even takes my calls and when she does, She just guilt trips me about not being there for Trish Or being in the play.",depression,Communication Skills,20,,,,,,,,,,,,,
819,7,3,6,"00:15:02,628","00:15:19,310",Client,"I thought... That maybe when Tricia's gone... Izzy will let me back into her life. You know, that she'll be mine again. Like when she was a little girl.",depression,Open question,25,,,,,,,,,,,,,
819,10,3,6,"00:15:29,321","00:15:31,089",Client,Tricia's better at it.,depression,Interpretation,33,,,,,,,,,,,,,
819,14,3,6,"00:15:51,276","00:15:53,978",Client,"Yeah, once to say hi.",depression,Open question,38,,,,,,,,,,,,,
819,15,3,6,"00:16:03,589","00:16:05,056",Client,When?,neutral,Communication Skills,40,,,,,,,,,,,,,
820,0,3,6,"00:16:08,627","00:16:16,267",Client,The day after I came in. May I ask why?,neutral,Self-disclosure,0,,,,,,,,,,,,,
820,5,3,6,"00:16:30,015","00:16:32,116",Client,And if she was seeing a therapist.,neutral,Communication Skills,7,,,,,,,,,,,,,
820,6,3,6,"00:16:35,454","00:16:41,526",Client,See? Everything's fine. No conflict of interest.,neutral,Open question,9,,,,,,,,,,,,,
820,18,3,6,"00:17:17,262","00:17:20,665",Client,"What, do you want to catch me in a lie?",anger,Open question,23,,,,,,,,,,,,,
820,19,3,6,"00:17:27,306","00:17:29,240",Client,I was afraid you wouldn't treat me.,depression,Communication Skills,25,,,,,,,,,,,,,
820,23,3,6,"00:17:43,021","00:17:58,703",Client,"All right. I'm sorry. God, it sounds like we're in a relationship or something.",neutral,Advisement,30,,,,,,,,,,,,,
820,24,3,6,"00:18:00,239","00:18:03,641",Client,You're getting the short end of the stick on this one.,neutral,Open question,34,,,,,,,,,,,,,
820,25,3,6,"00:18:06,044","00:18:15,620",Client,"Well, all the crazy, none of the sex. I'll tell her.",neutral,Communication Skills,36,,,,,,,,,,,,,
820,26,3,6,"00:18:17,689","00:18:22,960",Client,"Okay, I promise. Okay.",neutral,Communication Skills,39,,,,,,,,,,,,,
821,0,3,6,"00:18:26,131","00:18:35,139",Client,"So do you know that if you test positive For the brca1 and your mother and your sister had breast cancer, You have a 90% chance that you'll get sick?",neutral,Interpretation,0,,,,,,,,,,,,,
821,2,3,6,"00:18:40,779","00:19:01,065",Client,"I made the appointment, So she can stop nagging me now. You know what they recommend If you test positive for the gene? Prophylactic mastectomy. That's removing both your breasts before you're sick. Doesn't matter what the result is. I'm not gonna have that operation.",neutral,Open question,5,,,,,,,,,,,,,
821,3,3,6,"00:19:03,902","00:19:06,604",Client,My sister had to have mastectomies. She had cancer.,neutral,Open question,14,,,,,,,,,,,,,
822,0,3,6,"00:19:03,902","00:19:21,452",Client,"My sister had to have mastectomies. She had cancer. The doctor said that was her best chance. She never thought about it. She had them removed. She never even had the reconstruction. She said it made her feel powerful, You know, to be herself, scars and all. Oh, it looks...",neutral,Open question,0,,,,,,,,,,,,,
822,1,3,6,"00:19:27,226","00:19:57,488",Client,"Izzy and I went to see her when she came home from the hospital. She really wanted to show us her chest. I wanted to say no, but I couldn't. She just lifted up her shirt. There was horizontal slashes. I mean, I only looked for a second. Of course, Izzy scolded me later. She said, mom, it's just skin. But I couldn't breathe. So I'd better test negative.",depression,Open question,8,,,,,,,,,,,,,
823,0,3,6,"00:20:01,593","00:20:41,899",Client,"If my life had been different, right? You know, if Russell would have stayed or... Couples, I think, get closer when stuff like this happens. But alone? 51. Who would ever want me? How could they even see me? You know, would you? I'm sorry. I know I'm not supposed to ask you things like that. I didn't... just...",depression,Restatement,0,,,,,,,,,,,,,
823,8,3,6,"00:21:18,437","00:22:02,546",Client,"Do you think I could just sit here a little bit longer? Thanks. How long do I have about? All right. Come on. Thank you. You don't tell anybody that I come to see you, right?",depression,Communication Skills,19,,,,,,,,,,,,,
823,9,3,6,"00:22:02,581","00:22:05,683",Client,Good. Don't.,neutral,Communication Skills,27,,,,,,,,,,,,,
823,10,3,6,"00:22:05,717","00:22:07,985",Client,Thanks.,neutral,Communication Skills,29,,,,,,,,,,,,,
824,1,3,7,"00:01:26,434","00:01:28,469",Client,Fine.,neutral,Open question,1,,,,,,,,,,,,,
824,2,3,7,"00:01:34,480","00:01:35,681",Client,Who?,neutral,Communication Skills,3,,,,,,,,,,,,,
824,3,3,7,"00:01:38,086","00:01:49,502",Client,"I was just kidding, Paul. I didn't forget the name of my fucking birth mother. Jesus. Hey, have you ever heard of RISD?",neutral,Communication Skills,5,,,,,,,,,,,,,
824,4,3,7,"00:01:50,938","00:01:55,945",Client,"Yeah, they have this, um, Summer program that I kind of want to go to.",neutral,Open question,10,,,,,,,,,,,,,
824,5,3,7,"00:01:58,516","00:02:02,521",Client,"Um, there are like,",neutral,Open question,13,,,,,,,,,,,,,
825,0,3,7,"00:01:58,516","00:02:31,794",Client,"Um, there are like, 200 kids there... All different kinds of artists. And you live in dorms and take classes. And then once a week you have these critics. And I heard from this girl who went there last year That on Thursday, before critic, The whole school, like, stays up all night And everybody comes out into the hall D plays music and... It sounds awesome.",neutral,Communication Skills,0,,,,,,,,,,,,,
825,1,3,7,"00:02:38,170","00:02:40,038",Client,I applied online.,neutral,Communication Skills,12,,,,,,,,,,,,,
825,3,3,7,"00:02:44,478","00:02:50,986",Client,"A few days ago. I sent them some of the pictures I showed you. You liked the one of the statue of liberty, right?",neutral,Communication Skills,15,,,,,,,,,,,,,
825,4,3,7,"00:02:52,389","00:02:54,457",Client,"You didn't think it was, like, too cliché?",neutral,Approval,19,,,,,,,,,,,,,
825,5,3,7,"00:02:59,364","00:03:03,335",Client,interesting is what somebody says When they think something is a load of shit.,neutral,Self-disclosure,21,,,,,,,,,,,,,
825,10,3,7,"00:03:16,052","00:03:32,037",Client,Whatever. As long as you didn't hate it. So you completed the application? Yeah. Even got Ms. U to write me a letter of recommendation. Do you want to see the brochure?,neutral,Communication Skills,28,,,,,,,,,,,,,
825,11,3,7,"00:03:47,314","00:03:48,547",Client,What do you think?,neutral,Self-disclosure,35,,,,,,,,,,,,,
826,0,3,7,"00:03:51,417","00:03:55,486",Client,I showed that brochure to Marisa last night. Do you want to know what she said?,neutral,Communication Skills,0,,,,,,,,,,,,,
826,1,3,7,"00:03:57,155","00:04:00,624",Client,I'm not going to pay for that shit.,neutral,Communication Skills,3,,,,,,,,,,,,,
826,2,3,7,"00:04:04,594","00:04:06,461",Client,No.,neutral,Open question,5,,,,,,,,,,,,,
826,3,3,7,"00:04:10,433","00:04:16,170",Client,"we can't afford it. She didn't even look at the book. She, like... she wouldn't even look.",neutral,Open question,7,,,,,,,,,,,,,
826,5,3,7,"00:04:20,308","00:04:24,610",Client,"It's for rich kids, Paul. It's, like, six grand for three weeks.",neutral,Self-disclosure,12,,,,,,,,,,,,,
826,6,3,7,"00:04:27,714","00:04:29,914",Client,Have you talked to your guidance counselor?,neutral,Communication Skills,15,,,,,,,,,,,,,
826,8,3,7,"00:04:33,752","00:04:35,686",Client,Why?,neutral,Communication Skills,18,,,,,,,,,,,,,
827,0,3,7,"00:04:37,121","00:04:38,722",Client,"You've met her, right?",neutral,Communication Skills,0,,,,,,,,,,,,,
827,1,3,7,"00:04:40,524","00:04:50,198",Client,"Oh, you should meet her. She would like you. You're, like, totally her type. I met her last boyfriend. He was a total douche, But he was all, like, dark and depress like you.",neutral,Open question,2,,,,,,,,,,,,,
827,2,3,7,"00:04:54,536","00:04:59,873",Client,"Well, you're a shrink. If you're depressed, you can deal. I'm just trying to get you a little pussy.",neutral,Communication Skills,7,,,,,,,,,,,,,
827,4,3,7,"00:05:04,311","00:05:06,211",Client,"Look, this is the woman who kept you",neutral,Restatement,11,,,,,,,,,,,,,
827,5,3,7,"00:05:08,781","00:05:18,956",Client,"Yeah, she's a good egg... Ms. U. She's, like, the only one that has my back... Well, and you.",neutral,Self-disclosure,13,,,,,,,,,,,,,
827,7,3,7,"00:05:29,666","00:05:31,299",Client,"Whatever, dude.",neutral,Self-disclosure,18,,,,,,,,,,,,,
828,0,3,7,"00:05:31,333","00:05:35,636",Client,"If you want to give up on yourself, be my guest.",neutral,Guiding the Pace and Depth of the Conversation,0,,,,,,,,,,,,,
828,2,3,7,"00:05:46,579","00:05:47,913",Client,Yeah.,neutral,Open question,3,,,,,,,,,,,,,
828,3,3,7,"00:05:49,549","00:06:02,158",Client,"200 for a blowjob. For 250, I'll take it up the ass, But you provide it. I'm kidding. I'm gonna sell my Adderall.",neutral,Communication Skills,5,,,,,,,,,,,,,
828,4,3,7,"00:06:02,193","00:06:20,474",Client,"I'm still kidding. I'm gonna call Karen. Your birth mother? Or is that a joke too? No, she's rich, Paul. She lives in Westchester. And she owes me. I mean, she, like, really really owes me.",neutral,Open question,10,,,,,,,,,,,,,
828,5,3,7,"00:06:20,508","00:06:23,009",Client,No.,neutral,Open question,17,,,,,,,,,,,,,
828,6,3,7,"00:06:25,779","00:06:28,747",Client,Why would I? It isn't their business.,neutral,Communication Skills,19,,,,,,,,,,,,,
828,7,3,7,"00:06:30,249","00:06:33,551",Client,The woman called me. I am her son.,neutral,Communication Skills,21,,,,,,,,,,,,,
828,16,3,7,"00:07:01,209","00:07:02,842",Client,I think I should call Karen back first.,anger,Open question,31,,,,,,,,,,,,,
828,17,3,7,"00:07:02,877","00:07:05,111",Client,Because I need money for RISD.,neutral,Open question,33,,,,,,,,,,,,,
828,22,3,7,"00:07:16,621","00:07:19,323",Client,"I get your fucking point, okay?",anger,Open question,39,,,,,,,,,,,,,
828,23,3,7,"00:07:19,357","00:07:21,157",Client,You don't think she's going to give me the money.,anger,Self-disclosure,41,,,,,,,,,,,,,
828,24,3,7,"00:07:23,394","00:07:26,529",Client,"No, that's right. You don't. You don't know anything about her.",anger,Restatement,43,,,,,,,,,,,,,
828,25,3,7,"00:07:33,736","00:07:35,336",Client,You know what? I'm gonna go.,anger,Open question,46,,,,,,,,,,,,,
828,26,3,7,"00:07:35,371","00:07:37,338",Client,Because this is a waste of my time.,anger,Open question,48,,,,,,,,,,,,,
828,27,3,7,"00:07:40,442","00:07:43,243",Client,"You could act like a normal fucking shrink, for starters.",anger,Communication Skills,50,,,,,,,,,,,,,
828,28,3,7,"00:07:44,812","00:07:46,212",Client,Ask me normal shrink questions.,anger,Communication Skills,52,,,,,,,,,,,,,
828,29,3,7,"00:07:46,247","00:07:48,614",Client,I don't know.,anger,Communication Skills,54,,,,,,,,,,,,,
829,0,3,7,"00:07:46,247","00:07:51,150",Client,I don't know. Ask me about my freaking week or something.,anger,Communication Skills,0,,,,,,,,,,,,,
829,3,3,7,"00:08:10,934","00:08:13,368",Client,Fine.,neutral,Open question,5,,,,,,,,,,,,,
829,4,3,7,"00:08:18,173","00:08:19,807",Client,Yes.,neutral,Open question,7,,,,,,,,,,,,,
829,5,3,7,"00:08:22,076","00:08:24,110",Client,We got prank-called.,depression,Restatement,9,,,,,,,,,,,,,
829,6,3,7,"00:08:25,546","00:08:35,987",Client,"Yeah, somebody's been calling our homephone. And when Marisa picks up, they hang up. At first I thought it was Karen calling the house Because she couldn't leave another message on my cell phone.",depression,Communication Skills,11,,,,,,,,,,,,,
829,7,3,7,"00:08:37,189","00:08:41,258",Client,The mailbox is full. I let that happen sometimes.,depression,Communication Skills,16,,,,,,,,,,,,,
829,8,3,7,"00:08:42,993","00:08:45,828",Client,So people think I'm really popular.,neutral,Open question,19,,,,,,,,,,,,,
829,9,3,7,"00:08:51,768","00:08:55,370",Client,It wasn't Karen.,depression,Open question,21,,,,,,,,,,,,,
830,0,3,7,"00:08:55,404","00:09:14,352",Client,"It was Nate. Oh come on, man. You remember Nate... Starting point guard on the Dalton basketball team, Straight as an arrow except for when he's sucking my dick? God, like my life isn't fucked up enough as it is. Now I have a stalker.",depression,Open question,0,,,,,,,,,,,,,
830,1,3,7,"00:09:15,921","00:09:21,925",Client,"He called my landline. How did he even get that number? The phone book, possibly?",depression,Open question,7,,,,,,,,,,,,,
830,2,3,7,"00:09:24,361","00:09:34,836",Client,"Well, I know when I was young, we used the phone book quite a lot actually. Well sure, you grew up in preindustrialized Ireland. It was either that or tipping cows over for fun.",neutral,Communication Skills,10,,,,,,,,,,,,,
830,4,3,7,"00:09:40,375","00:09:44,977",Client,"Uh, a couple of months ago. He was getting on my nerves.",neutral,Communication Skills,15,,,,,,,,,,,,,
830,5,3,7,"00:09:46,346","00:09:52,116",Client,He was just like asking me all these questions. He wanted to see where I lived.,neutral,Open question,18,,,,,,,,,,,,,
830,6,3,7,"00:09:53,686","00:09:55,453",Client,"Uh, yeah, it annoyed me.",neutral,Open question,21,,,,,,,,,,,,,
831,0,3,7,"00:09:53,686","00:10:00,390",Client,"Uh, yeah, it annoyed me. I told him we were homeless right now, But as soon as we found a place, we would have him over for tea.",neutral,Restatement,0,,,,,,,,,,,,,
